Epsilon,Length,Delay,TotalError,CalcError
0,1,0,1.21261,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,0.748375,0
0,1,0,1.0832,0.5
0,1,0,1.2145,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.20554,0.5
0,1,0,1,0
0,1,0,0.213032,0
0,1,0,0.885583,0.5
0,1,0,0.939252,0.5
0,1,0,1.02417,0.5
0,1,0,1.11047,0.5
0,1,0,0.226897,0
0,1,0,1.31776,0.5
0,1,0,1.35785,0.5
0,1,0,1.12608,0.5
0,1,0,1.09686,0.5
0,1,0,0.192213,0
0,1,0,0.117738,0
0,1,0,0.494837,0.5
0,1,0,0.229853,0
0,1,0,0.222517,0
0,1,0,0.707887,0.5
0,1,0,1,0
0,1,0,1.95665,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,0.299143,0
0,1,0,0.892627,0.5
0,1,0,1.33368,0.5
0,1,0,0.7645,0.5
0,1,0,0.699018,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,0.0837857,0
0,1,0,1,0
0,1,0,1.10263,0.5
0,1,0,0.229629,0
0,1,0,0.0877562,0
0,1,0,1,0
0,1,0,0.466551,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,2.02739,0.5
0,1,0,1.77169,0.5
0,1,0,0.880337,0.5
0,1,0,1.67396,0.5
0,1,0,0.850651,0.5
0,1,0,0.508463,0.5
0,1,0,0.49119,0
0,1,0,1.6771,0.5
0,1,0,0.655498,0
0,1,0,0.165462,0
0,1,0,0.343203,0
0,1,0,1.60702,0.5
0,1,0,1,0
0,1,0,0.327111,0
0,1,0,0.366589,0
0,1,0,0.40627,0.5
0,1,0,1.01066,0.5
0,1,0,0.307067,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.443415,0
0,1,0,1.33313,0.5
0,1,0,0.558481,0.5
0,1,0,0.432974,0
0,1,0,0.175513,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.48461,0.5
0,1,0,1,0
0,1,0,2.0167,0.5
0,1,0,1,0
0,1,0,0.344344,0
0,1,0,1.1691,0.5
0,1,0,1,0
0,1,0,1.07339,0.5
0,1,0,0.972512,0.5
0,1,0,0.507712,0
0,1,0,1.75018,0.5
0,1,0,0.128114,0
0,1,0,0.41747,0
0,1,0,0.526527,0.5
0,1,0,0.887908,0.5
0,1,0,0.0525564,0
0,1,0,0.350325,0
0,1,0,0.975955,0.5
0,1,0,0.0456989,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.84366,0.5
0,1,0,1.02253,0.5
0,1,0,0.25293,0
0,1,0,0.392367,0
0,1,0,0.163109,0
0,1,0,1.11384,0.5
0,1,0,1.10488,0.5
0,1,0,1.16378,0.5
0,1,0,1.43386,0.5
0,1,0,0.729823,0.5
0,1,0,0.763192,0.5
0,1,0,0.627381,0.5
0,1,0,0.401363,0.5
0,1,0,1,0
0,1,0,0.0918317,0
0,1,0,0.805131,0.5
0,1,0,1.17486,0.5
0,1,0,0.238843,0
0,1,0,0.73712,0
0,1,0,1.02933,0.5
0,1,0,1.20824,0.5
0,1,0,0.781872,0.5
0,1,0,2.37312,0.5
0,1,0,1.13152,0.5
0,1,0,1.0989,0.5
0,1,0,1,0
0,1,0,0.447142,0.5
0,1,0,1,0
0,1,0,0.80874,0.5
0,1,0,0.927304,0.5
0,1,0,0.0713096,0
0,1,0,0.647066,0
0,1,0,1.05881,0.5
0,1,0,0.60385,0.5
0,1,0,0.490279,0
0,1,0,0.821511,0.5
0,1,0,0.601096,0.5
0,1,0,1.09322,0.5
0,1,0,1.4237,0.5
0,1,0,0.414605,0
0,1,0,1,0
0,1,0,0.636883,0.5
0,1,0,2.4928,0.5
0,1,0,0.136178,0
0,1,0,0.846007,0.5
0,1,0,1.74531,0.5
0,1,0,1.35721,0.5
0,1,0,0.325541,0
0,1,0,0.525641,0.5
0,1,0,1,0
0,1,0,0.394389,0
0,1,0,1.85351,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1.91051,0.5
0,1,0,0.602376,0
0,1,0,0.421273,0.5
0,1,0,1.49349,0.5
0,1,0,1,0
0,1,0,1.38385,0.5
0,1,0,1,0
0,1,0,0.137382,0
0,1,0,1.58648,0.5
0,1,0,1,0
0,1,0,2.8341,0.5
0,1,0,2.21896,0.5
0,1,0,1,0
0,1,0,0.0418454,0
0,1,0,0.305077,0
0,1,0,0.154,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.157472,0
0,1,0,0.200166,0
0,1,0,0.974122,0.5
0,1,0,0.889987,0.5
0,1,0,0.339083,0
0,1,0,0.715004,0.5
0,1,0,1.68568,0.5
0,1,0,0.842366,0.5
0,1,0,1.3033,0.5
0,1,0,1.44765,0.5
0,1,0,0.364462,0
0,1,0,1.83183,0.5
0,1,0,0.196171,0
0,1,0,1.92054,0.5
0,1,0,0.526678,0.5
0,1,0,0.13816,0
0,1,0,0.286103,0
0,1,0,0.79241,0.5
0,1,0,0.305494,0
0,1,0,0.573542,0.5
0,1,0,1.05741,0.5
0,1,0,0.87924,0.5
0,1,0,1,0
0,1,0,0.953092,0.5
0,1,0,1,0
0,1,0,0.741551,0.5
0,1,0,0.548967,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1.03255,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.668417,0.5
0,1,0,0.537489,0.5
0,1,0,0.616989,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.081943,0
0,1,0,0.840971,0.5
0,1,0,2.16163,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.886086,0.5
0,1,0,1,0
0,1,0,0.508108,0.5
0,1,0,0.496158,0.5
0,1,0,0.170306,0
0,1,0,0.248375,0
0,1,0,1.00144,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,0.8728,0.5
0,1,0,0.36589,0
0,1,0,0.482532,0
0,1,0,0.805305,0.5
0,1,0,0.926357,0.5
0,1,0,0.196862,0
0,1,0,1.35394,0.5
0,1,0,0.697327,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1.10236,0.5
0,1,0,0.218799,0
0,1,0,0.359719,0
0,1,0,0.625366,0
0,1,0,1.30763,0.5
0,1,0,0.825303,0.5
0,1,0,1.38745,0.5
0,1,0,0.685201,0.5
0,1,0,1,0
0,1,0,0.205202,0
0,1,0,1.17224,0.5
0,1,0,0.523828,0.5
0,1,0,1,0
0,1,0,0.382024,0
0,1,0,0.683493,0.5
0,1,0,1.37162,0.5
0,1,0,0.364081,0
0,1,0,0.553556,0.5
0,1,0,0.301471,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.18646,0.5
0,1,0,0.331238,0
0,1,0,2.36769,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,0.524339,0.5
0,1,0,1.5433,0.5
0,1,0,0.181238,0
0,1,0,1.12953,0.5
0,1,0,1.08859,0.5
0,1,0,0.574539,0
0,1,0,0.3047,0
0,1,0,1,0
0,1,0,0.540773,0.5
0,1,0,0.305548,0
0,1,0,0.658808,0.5
0,1,0,1.45926,0.5
0,1,0,1.78917,0.5
0,1,0,2.69485,0.5
0,1,0,0.639513,0
0,1,0,0.255265,0
0,1,0,0.417854,0
0,1,0,0.585833,0.5
0,1,0,0.227351,0
0,1,0,0.907254,0.5
0,1,0,1.97344,0.5
0,1,0,0.824347,0.5
0,1,0,1,0
0,1,0,0.69327,0.5
0,1,0,1,0
0,1,0,0.944222,0.5
0,1,0,0.610968,0.5
0,1,0,0.434745,0
0,1,0,0.90417,0.5
0,1,0,0.554077,0
0,1,0,0.718183,0.5
0,1,0,1,0
0,1,0,0.428256,0
0,1,0,1,0
0,1,0,0.234223,0
0,1,0,0.846783,0.5
0,1,0,0.649192,0
0,1,0,0.684006,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1.29535,0.5
0,1,0,1,0
0,1,0,0.229217,0
0,1,0,0.841253,0.5
0,1,0,1.93926,0.5
0,1,0,0.90185,0.5
0,1,0,0.0911125,0
0,1,0,1,0
0,1,0,1.38362,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1.6219,0.5
0,1,0,0.737857,0.5
0,1,0,0.517369,0.5
0,1,0,0.323261,0
0,1,0,0.448677,0
0,1,0,0.260773,0
0,1,0,1,0
0,1,0,0.0877026,0
0,1,0,0.410249,0
0,1,0,1.24964,0.5
0,1,0,0.536712,0.5
0,1,0,1.29563,0.5
0,1,0,1,0
0,1,0,0.235525,0
0,1,0,1.37481,0.5
0,1,0,1,0
0,1,0,0.733242,0
0,1,0,1,0
0,1,0,0.391882,0.5
0,1,0,1.83327,0.5
0,1,0,0.862786,0.5
0,1,0,1.03851,0.5
0,1,0,1,0
0,1,0,0.824166,0.5
0,1,0,0.663975,0
0,1,0,1,0
0,1,0,0.934708,0.5
0,1,0,1.83765,0.5
0,1,0,1.50041,0.5
0,1,0,0.373183,0
0,1,0,1,0
0,1,0,0.438317,0
0,1,0,0.971242,0.5
0,1,0,1.75421,0.5
0,1,0,1.09742,0.5
0,1,0,1,0
0,1,0,0.782898,0.5
0,1,0,0.223449,0
0,1,0,1.43516,0.5
0,1,0,0.308923,0
0,1,0,0.422445,0.5
0,1,0,1.54939,0.5
0,1,0,1.43191,0.5
0,1,0,0.892321,0.5
0,1,0,0.789658,0
0,1,0,0.598862,0.5
0,1,0,1,0
0,1,0,0.497279,0
0,1,0,1.08556,0.5
0,1,0,1.44226,0.5
0,1,0,1,0
0,1,0,0.173602,0
0,1,0,0.512016,0
0,1,0,1.10449,0.5
0,1,0,0.951785,0.5
0,1,0,0.44561,0.5
0,1,0,0.939205,0.5
0,1,0,0.789578,0.5
0,1,0,1.94017,0.5
0,1,0,0.763625,0
0,1,0,0.44088,0.5
0,1,0,1,0
0,1,0,0.795857,0.5
0,1,0,0.300112,0
0,1,0,0.600937,0
0,1,0,0.298815,0
0,1,0,0.552444,0.5
0,1,0,0.521292,0.5
0,1,0,1,0
0,1,0,1.02261,0.5
0,1,0,0.658809,0
0,1,0,1,0
0,1,0,0.694858,0
0,1,0,0.717812,0.5
0,1,0,1,0
0,1,0,0.135379,0
0,1,0,1.44096,0.5
0,1,0,1.1303,0.5
0,1,0,1.77335,0.5
0,1,0,0.862074,0.5
0,1,0,0.79605,0
0,1,0,0.0637138,0
0,1,0,0.308519,0
0,1,0,1.55208,0.5
0,1,0,1.10044,0.5
0,1,0,1.66663,0.5
0,1,0,1,0
0,1,0,0.437684,0.5
0,1,0,0.197521,0
0,1,0,1.04282,0.5
0,1,0,0.713525,0.5
0,1,0,1,0
0,1,0,1.32579,0.5
0,1,0,1.6263,0.5
0,1,0,0.859091,0.5
0,1,0,0.180477,0
0,1,0,0.441196,0.5
0,1,0,0.782457,0.5
0,1,0,1,0
0,1,0,0.470786,0
0,1,0,0.999909,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,0.29589,0
0,1,0,1,0
0,1,0,0.619505,0.5
0,1,0,1.49936,0.5
0,1,0,1,0
0,1,0,0.902692,0.5
0,1,0,0.590419,0.5
0,1,0,0.451772,0
0,1,0,0.692371,0.5
0,1,0,0.418098,0
0,1,0,0.0247294,0
0,1,0,0.552618,0.5
0,1,0,0.499089,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.98108,0.5
0,1,0,0.297429,0
0,1,0,0.461621,0.5
0,1,0,0.531016,0.5
0,1,0,1.23847,0.5
0,1,0,1,0
0,1,0,0.640442,0.5
0,1,0,0.587194,0.5
0,1,0,0.745583,0.5
0,1,0,0.230583,0
0,1,0,0.187626,0
0,1,0,0.299715,0
0,1,0,0.542259,0
0,1,0,2.1675,0.5
0,1,0,1,0
0,1,0,0.151277,0
0,1,0,1,0
0,1,0,0.802445,0.5
0,1,0,1.72451,0.5
0,1,0,1,0
0,1,0,0.762163,0
0,1,0,0.465285,0.5
0,1,0,1.03223,0.5
0,1,0,0.716445,0.5
0,1,0,1.97635,0.5
0,1,0,1.15527,0.5
0,1,0,0.471269,0.5
0,1,0,1,0
0,1,0,0.751702,0.5
0,1,0,1,0
0,1,0,0.120191,0
0,1,0,1,0
0,1,0,1.63568,0.5
0,1,0,1,0
0,1,0,1.207,0.5
0,1,0,0.44316,0
0,1,0,0.455687,0.5
0,1,0,1.34339,0.5
0,1,0,0.444882,0
0,1,0,0.494103,0
0,1,0,1,0
0,1,0,0.526117,0.5
0,1,0,0.841123,0.5
0,1,0,1,0
0,1,0,0.529401,0.5
0,1,0,1,0
0,1,0,0.842143,0.5
0,1,0,1.02537,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.08726,0.5
0,1,0,0.682345,0
0,1,0,0.174332,0
0,1,0,1.01371,0.5
0,1,0,0.369374,0
0,1,0,0.755213,0.5
0,1,0,1,0
0,1,0,0.759181,0
0,1,0,1.12153,0.5
0,1,0,2.71473,0.5
0,1,0,0.182658,0
0,1,0,2.52674,0.5
0,1,0,1,0
0,1,0,0.670094,0.5
0,1,0,0.628971,0.5
0,1,0,1.86479,0.5
0,1,0,0.423891,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.52333,0.5
0,1,0,1.76934,0.5
0,1,0,0.895052,0.5
0,1,0,1.24147,0.5
0,1,0,2.23616,0.5
0,1,0,1,0
0,1,0,1.09723,0.5
0,1,0,1,0
0,1,0,1,0
0,1,0,0.850207,0.5
0,1,0,0.691152,0.5
0,1,0,0.472992,0
0,1,0,0.512857,0
0,1,0,1,0
0,1,0,0.552641,0
0,1,0,0.109914,0
0,1,0,0.641491,0.5
0,1,0,0.352101,0
0,1,0,0.119631,0
0,1,0,0.611882,0
0,1,0,1.7526,0.5
0,1,0,1.67543,0.5
0,1,0,1,0
0,1,0,1.19451,0.5
0,1,0,1.42378,0.5
0,1,0,1,0
0,1,0,0.503198,0.5
0,1,0,1.48323,0.5
0,1,0,0.562676,0.5
0,1,0,1.00573,0.5
0,1,0,1,0
0,1,0,0.647973,0.5
0,1,0,0.545262,0.5
0,1,0,1,0
0,1,0,0.755964,0.5
0,1,0,1.24648,0.5
0,1,0,1,0
0,1,0,0.491653,0
0,1,0,1.13759,0.5
0,1,0,1.24623,0.5
0,1,0,2.10044,0.5
0,1,0,0.907867,0.5
0,1,0,0.876708,0.5
0,1,0,0.387356,0
0,2,1,0.0544109,0
0,2,0,1,0
0,2,0,0.259164,0
0,2,0,1.50287,0.25
0,2,1,0.297581,0.25
0,2,0,0.163617,0
0,2,1,0.586183,0.25
0,2,0,0.0705791,0
0,2,1,0.150831,0
0,2,1,0.459098,0.25
0,2,1,0.457822,0.25
0,2,0,0.712794,0
0,2,1,0.511669,0.25
0,2,0,1.4998,0.25
0,2,0,1.09549,0.25
0,2,1,0.0788119,0
0,2,0,0.359453,0.25
0,2,1,0.219948,0
0,2,0,1.24583,0.25
0,2,0,0.680205,0.25
0,2,0,0.127753,0
0,2,0,1,0
0,2,0,1.23004,0.25
0,2,1,0.232279,0
0,2,0,0.215738,0.25
0,2,1,0.0840913,0
0,2,0,0.358574,0
0,2,0,0.205889,0
0,2,0,0.136901,0
0,2,1,0.272843,0.25
0,2,0,0.993971,0.25
0,2,1,0.00504969,0
0,2,1,0.132997,0
0,2,1,0.805227,0.25
0,2,1,0.555826,0.25
0,2,0,0.375498,0.25
0,2,1,0.0114932,0
0,2,0,1,0
0,2,1,0.38647,0.25
0,2,0,0.502893,0
0,2,0,0.473269,0.25
0,2,0,1.20233,0.25
0,2,1,0.0433845,0
0,2,1,0.0383671,0
0,2,0,1,0
0,2,1,0.103509,0
0,2,1,0.518675,0.25
